protocol,domain_name,address,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,having_ip_address,shortening_service,https_token,web_traffic,domain_registration_length,dns_record,age_of_domain,statistical_report,label
http,mail.toneelstukken.nl,~u43730p39181/pki-validation,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,www.adviceintl.com,newart/e36b27b632c015cdaf3b0bb801d67e8d/new,1,0,0,0,0,0,0,0,1,1,1,1,1,1
https,yogamma.com.tr,usa.html,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,freetakipci.net,instalogins,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,resbetsgiris.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,www.decaturilbgc.com,ckeditor/themes/default/plwestern.ph.com/citingwast/welcome/welcome/login.php?cmd=login_submit&id=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8&session=a699d331b0c43888ac3ced2190693fc8a699d331b0c43888ac3ced2190693fc8,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,mtron.in,js/csc,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,www.gradshower.com,wp-content/plugins/Update/bancor/ee57aa4f9275c41a3295c739f299a6b8/info.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,apple.com.icloud-lost.co,,0,0,0,1,0,0,1,0,1,1,0,1,1,1
https,qabankofamerica.benefitcentre.com,globalwar/pub/logon.jsp?TYPE=33554433&REALMOID=06-344a25b5-8b86-1015-a671-84a735820cb3&GUID=&SMAUTHREASON=0&METHOD=HEAD&SMAGENTNAME=-SM-BPtV5%2buJbirbd77%2b5My%2bzLJFMNLUAFH%2fYiZu44I%2f8ZSqYHyg1tAcbpXACNtI1rTmHtK6xpH8%2frs6WspdqCyB%2bwEXcCAEaKrt2GzYjtcuPImguihfPg9XHaYEEs%2ff3lay&TARGET=-SM-https%3a%2f%2fqabankofamerica%2ebenefitcentre%2ecom%2f,1,0,0,0,0,0,0,1,1,0,0,0,0,1
https,www.maxvirtude.com.br,www/verification/,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,facebook.com-marketplace-93839.mediaryte.co,,0,0,0,1,0,0,0,0,1,1,0,0,0,1
http,www.stolizaparketa.ru,wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@fit-online.com,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http,app-ita-u-sicro.webcindario.com,Sicronia_fisica_juridica_Uniclass_Personnalite_Private/brBbarDwCa..BaFncbbQMrG.JrcbdFM.acMLEMOS7.html,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,mail.lwpr.com.cn,index.html,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,fireplacesurrounds.co.za,info/auth/view/share/,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,www.marekmazur.pl,urgentdoctoview/,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,grandmarketltd.co.uk,wp-includes/inozfoZ/noande/paypal/59c0d7ceb90328d92e80f4e1f3646b99/view/login.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,home-made-elk.smvi.co,dropdownmanu.html,0,0,0,1,0,0,0,0,1,0,0,0,1,1
https,rinkjcti.livedrive.com,item/37e2d95dd70848fb887c3de99fd8be6b,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www.hindva.com,demohindva/.well-known/pki-validation/ghdghg/n7jgy1q861w629px298z1q4w.php?87ADH015838606580705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b30705b30d09805a0824763175caf4d4b3&Official=&AdnanSami,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,oldschool-membership.com,"m=weblogin/verification.ws821,321,584,42184523,159092.html",1,0,0,1,0,0,0,0,1,1,1,1,1,1
http,www.e-castle.co.kr,data/shok/POSBEV/,0,0,0,1,0,0,0,0,1,0,0,0,0,1
https,kojd6.app.link,xZOQAEvQa2?fwefesdfsde,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,vkinndex.webservis.ru,,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https,thebloggersociety.com,dropbox.com-secure-file-view/Hello/yahoo,1,0,0,0,0,0,1,0,1,0,0,0,0,1
http,riversportokc-dot-t6yq5rw.rj.r.appspot.com,,0,0,0,1,1,0,1,0,1,1,1,1,0,1
http,serinfomedia.com,maerskline/SHIPPING/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.marcelo.it,wp-includes/js/tinymce/de-de/1und1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,werfbhiuwe.myddns.com,loipta/dssds,0,0,0,0,0,0,0,0,1,0,0,0,1,1
https,ezoomeranggrow.com,web/english/index.php?email=aaaa@example.jp,1,1,0,0,0,0,0,0,1,1,1,1,1,1
http,stereovision.biz,kanebagtarp/4345a7b9-9a63-4910-a426/customer-IDPP00C198/Get_Started?sessionid=3ounCxgj8PJr3Iq73Ywamr4lKnAf3FHsdm67bQ1vCQZHtsJByVIbxY8dePGTlZJoBUS4BU0AE4rfJJ0t&amp;sslchannel=true,1,0,0,0,0,0,0,0,1,1,0,1,0,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/79d94bebce0b338/?cmd=_update&dispatch=79d94bebce0b338f7&locale=_,1,0,0,1,1,0,0,0,1,0,0,0,1,1
http,justlookapp.com,blog/wp-content/themes/storefront/assets/fonts/090622813647a6a970bbffeebc2db750,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,bh068.app.link,tNa8jhwqv4,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,mnsglobal.ge,a2/login/mobile.de,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,fargo-279021.df.r.appspot.com,app/index/index.html?connect.secure.wellsfargo.com/auth/login/present?origin=cob&amp;amp;error=yes,1,0,0,1,1,0,1,0,1,1,1,1,0,1
http,facebook-messenger.tinyhousebydesign.com,app/facebook.com/?lang=es&key=xZculRuEbt9GM1K64JnnPkcGLi0QZX03q4QUkNQ7RiNLIzGe2kk5rurn7jPzj3p8gFkhYAJxPdpTKYrN7DXlKGy2n6L8H6OzEgiUmtjegJn7X1p55TdrBdKuWfH0STuuS6eRcmBNyWQ8y8W13he2IpPWbEyHjlHV02P65WlVL3tvciOg9XNDZZoJjR9K78LeHkUv8CdG,1,0,0,1,0,0,0,0,1,0,0,0,1,1
http,publish.ne.cision.com,l/vaaiwhqae/www.dropbox.com/sh/stfs1a8gz6f0xr4/AADQkFatLbcH4hQJpJUDEFrHa?dl=0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
http,grupoclickactivosvzla.com.ve,wp-admin/inc,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,outlook-0ffice365-0nline.nw.r.appspot.com,wp-content/php_info.php,1,0,0,1,1,0,1,0,1,1,1,1,0,1
http,inqserve.com,wp/wp-admin/network/FR-FR6963IMPOTSGOUV4/espace/sms2.html,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https,www.faxitalia.com,on/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,fieldstonerp-my.sharepoint.com,:b:/p/danfields/EZ7SH1xQSDpMtP4DleQT5tUBXo4sRqDgcRy807wUg7VFFg?e=Mz09kC,1,0,0,1,0,0,1,0,1,0,0,0,0,1
http,azreptile.com,ticket/inc/index.php,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,sgozq-alternate.app.link,?1234=,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,www.leaddogweb.com,Docs/processing.html,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,heckproductions.com,assets/login-user/WManagement,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,premiumztore.com,www.paypal.com/c78e6bc1e4ee787951a22dfd2f53f062NTgwNDgwYzA4YWM3M2IxZDI2MjE3ZDI0MjQ1NmIyYzM=/resolution/websc_login/?country.x=&amp;locale.x=en_,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,liencs.fr,we4,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/9743808c928cd26/?cmd=_update&dispatch=9743808c928cd2610&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
http,www.marlinespike.com,blog/profile/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,peaceful-feynman-b64b83.netlify.app,,0,0,0,1,0,0,0,0,1,1,0,0,0,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/685c0c8ccf1fa0e/?cmd=_update&dispatch=685c0c8ccf1fa0e85&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
https,appxi.com.ar,wp-includes/SimplePie/renewntfc/,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,netflxius.tumblr.com,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,globallcom.df.r.appspot.com,home.html,0,0,0,0,1,0,1,0,1,1,1,1,0,1
http,app44666604777.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
https,s0htr.codesandbox.io,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,brfbadssecrsavrdskl.my.id,,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,tmlewin.id,mail202/login.php,0,0,0,0,0,0,0,0,1,1,1,1,1,1
http,king-sport.it,magmi/g/,0,0,0,1,0,0,0,0,1,0,0,0,0,1
https,vzkzuzwegfymgnhzcgew.top,yusei/,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,user7770001255.el.r.appspot.com,[E-mail,0,0,0,0,1,0,1,0,1,1,1,1,0,1
http,talentmoversinc.com,vendor/theseer/tokenizer/src/intl/logs/update-your-account-information/security-measure/log-in,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,phoenixlocksmith-az.com,prole/?p[]=prole,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,zohard.com,.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/identity/identity.php?cmd=_session=&amp;0c0875089ebea1492bb1df1baeb2b354&amp;dispatch=aaff26b39752a70154d93a6fb30797c528c00f0a,1,0,0,0,0,0,0,0,1,1,0,0,1,1
https,tkx29.codesandbox.io,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,pump-one.com,wp-admin/user/out/office,0,0,0,1,0,0,0,0,1,1,0,0,0,1
http,haztumagia.com,wp-content/themes/busify/thankyoulike.php?system=1w0ch1kd25pv&shape=play&war=person,1,0,0,0,0,0,0,0,1,1,1,1,1,1
http,gradshower.com,wp-content/plugins/Update/bancor/034b9dfaf31278162f9b05f448cdbfc4/info.php,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,menon.org.gr,test,0,0,0,0,0,0,0,0,1,1,0,1,0,1
https,secureupdate.appleld.com.duilawyeryork.com,ap/6832ddb69d6e4be,1,0,0,0,1,0,0,0,1,0,0,0,1,1
http,xmley.codesandbox.io,index3.html,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,web-maintain.moonfruit.com,,0,0,0,1,0,0,1,0,1,0,0,0,1,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/9585ca249363181/?cmd=_update&dispatch=9585ca24936318164&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
https,zemanconstruction-my.sharepoint.com,:b:/p/terryk/EXcen8LOhvhHtAbKw817hlIBzcnJQfsRCSFJIUkX8lA06Q?e=txoNfr,1,0,0,1,0,0,1,0,1,0,0,0,0,1
http,www.itunes.aieuv.cn,mim/11wfo6p968wg04o6q7435ew6159m924io9e830941y66414i87.html,1,0,0,0,0,0,0,0,1,1,1,1,1,1
http,tabloupersonalizat.ro,admin/secure/T0RVM05ETTRORE0yTnpFPQ==/,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,freevbuckx.com,,0,0,0,0,0,0,1,0,1,0,0,0,0,1
http,www.afritraders.com,googledrive/index.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,vps-6e0e78eb.vps.ovh.net,,0,0,0,1,0,0,0,0,1,0,0,0,1,1
http,courgeon-immobilier.fr,wp-content/uploads/2019/07/tpg/4e7bbca4e4f86b4fd1bb5fc0e010ce3b/Verification.php,1,0,0,1,0,0,0,0,1,0,0,1,0,1
http,updtowa.xf.cz,Thankyou.html,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,www.imcreator.com,viewer/vbid-fa0f29d5-fpsjmms8,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,wantzsolution.com,pu/new/wrong.html,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,www.officialliker.co,,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,courgeon-immobilier.fr,dev/tpgcyberstore/91a99aec99b565002669f2cc6329c5b9/,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,nationwide-com.com,nationwide-banking/nationwide-banking-credit-card-3/,1,0,0,1,0,0,0,0,1,0,0,0,0,1
https,www.powr.io,plugins/form-builder/view/19838348?mode=page,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,rainbow-walker.com,img/event/svg/path/,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,lonestarsanitation.com,wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing/,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,skvartremont.ru,cache/index.html,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,aquanity.co.il,host/host/index.php,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,secureupdate.appleld.com.duilawyeryork.com,ap/864b307ff18696f?cmd=_update&dispatch=864b307ff18696f7b&locale=_US,1,0,0,0,1,0,0,0,1,0,0,0,1,1
https,ti-aruba.blogspot.com,,0,0,0,1,0,0,1,0,1,1,1,1,0,1
https,drive.google.com,file/d/1Hq3ENsLkHhtF4g7rbcZ71mukKVejbIx7/view?usp=sharing,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,rmic.simply-winspace.it,bnsh/amelisgnumerosmsFGG/fr/ameliassurane/assure_somtc=true/po/sms2.php,1,0,0,1,0,0,0,0,1,1,0,0,0,1
https,612050612050612050612050612050612050-dot-onk89909.wn.r.appspot.com,,1,0,0,1,1,0,1,0,1,1,1,1,0,1
https,onedrive.live.com,?authkey=%21ADgDSBYlMqMJyCE&amp;cid=B209490283DB4B3D&amp;id=B209490283DB4B3D%21113&amp;parId=root&amp;o=OneUp,1,0,0,0,0,0,0,0,1,0,0,0,0,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/7c31505712f1fc1/?cmd=_update&dispatch=7c31505712f1fc19f&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
https,20200724083533-dot-s2pe7ed9y.rj.r.appspot.com,office/index.php,1,0,0,1,1,0,1,0,1,1,1,1,0,1
https,mahoganyusa.com,config/Yahoo/Mail/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,kupony.allegro.secfence.lesavik.net,,0,0,0,0,1,0,0,0,1,0,0,0,1,1
http,www.sos03.com,sites/default/files/wp-includes/images/Chase-Online.html,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,steamcommuunnity.ru.com,,0,0,0,0,0,0,0,0,1,1,1,1,0,1
http,1a723571-281d-4723-827a-c87aeaa8262b.htmlcomponentservice.com,get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html,1,0,0,1,0,0,0,0,1,0,0,0,0,1
https,docs.google.com,forms/d/e/1FAIpQLSeY-5kmlfGXX1Mz3bvPmFlY5uYiYfXYLGQGdajj9BglQepzxQ/viewform?usp=send_form,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,newprojectdocument.uc.r.appspot.com,accessed11/index.html?common=oauth2.authorize?client_id=4345a7b9-9a63-4910-a426-35363201d503&redirect_uri=https:/www.office.com/landing&response_type=code%20id_token&scope=openid%20profile&response_mode=form_post&state=hssK1R06r3VcndOvbREFA528Uv4BZYHKPJ4l2fYBxyVUX6QufTMyg1e-ITKFEp3Ck7By5uz_nGKjOBU_6jFUtTUYRGApyetU0ABvh0-sue-lXYvNzKGdxrzqaK7pR8TISQPtcbsk1JB1njEnonce=6371459691255120.M2E3YzczOGQtNTJmZi00YzNkLTkxNDMtNDlkOGRhMDljZDdiMTQxM2IzNDgtMGUwNi00Zjk5LTgzMGYtZDhlOGEzYmVlMDNk&ui_locales=en-US&mkt=en-US&client-request-id=5f3bc0b1-d846-4f49-b5bc-73270dc49e37&8_6grNDQ15jFd7IAmQDH4ZT8pt4IJ08_Egk3yhJLZZhqSEsctu45tCOd3ve-PXYf_tHfEUZ1VDDPKadTPsoY1cNGJusAcyNLOS6bZrh5dr35yQOR3Oi1PJvN5vRM_50ryL_IzeCA&x-client-SKU=ID_NETSTANDARD2_0&x-client-ver=6.2.0,1,0,0,0,1,0,1,1,1,1,1,1,0,1
https,snip.ly,www.netflix.com-signIn-account/?userid=UidAq0Y3,1,0,0,0,0,0,1,0,1,0,0,0,0,1
http,connxupdate.be,myebranch.iccu.com/confirm.php?cmd=login_submit&id=0b0fda058d8b5b81db04e9e30e878f350b0fda058d8b5b81db04e9e30e878f35&session=0b0fda058d8b5b81db04e9e30e878f350b0fda058d8b5b81db04e9e30e878f35,1,0,0,0,0,0,0,0,1,1,0,1,1,1
http,storestiem.gixx.ru,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.artesacracremona.it,ionos/login.php,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,wireconfirmation68c10a25442a3e13.blogspot.com,,1,0,0,0,0,0,1,0,1,1,1,1,0,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/ab05bfcceb4b6f0/?cmd=_update&dispatch=ab05bfcceb4b6f0d0&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
https,dope-ufen.web.app,,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,www.shineritethru.com,gold1/GD/,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,casite-596081.cloudaccess.net,administrator/cache/help/customer_center/customer-IDPP00C941/myaccount/signin/,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,13suntrust4.7m.pl,clen/bnk/vct/dsk/SunTrust/index.html,1,0,0,0,0,0,0,0,1,1,0,1,0,1
https,cli.re,61rQ8o,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,chasebank.com77.henrybakercollege.edu.in,chase.com/,1,0,0,0,1,0,0,0,1,0,0,0,1,1
https,eventsky.co,3.mtb.com,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,accofestival.co.il,am/googledocs/index.php/files/files/otherx.jpg/files/otherx.jpg/files/style.htm/files/files/style.htm/files/files/files/files/files/files/files/files/files/files/files/style.htm,1,0,0,0,0,0,0,0,1,1,0,1,0,1
https,docuelectronicsignatureadmin.weebly.com,,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,4sekabet.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,sjafc.com,board/data/zidk/japanred.html,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https,bibliotecabayer.org.ar,wp-admin/oo/att/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,arridhosentul.com,seynni.htm,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,animalwelfareinc.org,wp-content/themes/ado/adobelatest/adbx/home/error.php,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https,www.zabor-vn.com,system/csvprice_pro/smart/customer_center/customer-IDPP00C354/myaccount/signin,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,mms.tucsonhispanicchamber.net,members/secure/messages/message_forward.php?iid=108160121,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,fr.imsly.com,direct/aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2ltcHJlc3Npb24ucGhwL2YzNmZhYzcyMTM5Y2Y2NC8_bGlkPTExNSZwYXlsb2FkPSU3QiUyMnNvdXJjZSUyMiUzQSUyMmpzc2RrJTIyJTdE,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.equalchances.org,net/page,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,joinchatgrupwhatsapp31.mrbonus.com,,0,0,0,0,0,0,0,0,1,1,0,0,0,1
http,obdc.com.au,auth/telekom,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,webguru.asia,promo/y/y/m.i.php?.rand=13InboxLight.aspx?n=1774256418&amp;fav.1&amp;fid=1&amp;fid=4&amp;fid.1&amp;fid.1252899642&amp;fid.4.1252899642&amp;login&amp;loginID&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,provinciabrescia2.babyloweb.eu,info,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,180betper.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,stolizaparketa.ru,wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=abuse@activesolutions.co.uk,1,1,0,0,0,0,0,0,1,0,0,0,0,1
http,store603.top,pay/error,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,ankara.eucu.net,netbank/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.paxful.com.transfer.boubit.com,,0,0,0,0,1,0,1,0,1,1,1,1,1,1
https,drive.google.com,file/d/1b_XJ8cdUxw5dB6KwTZqPoOm_vdah9Kfj/view?usp=sharing,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,www.businessbermuda.org,re.html,0,0,0,0,0,0,0,0,1,1,0,0,0,1
https,alservic-tirmiles.blogspot.com,,0,0,0,1,0,0,1,0,1,1,1,1,0,1
http,teamwlg.com,aa209Page/aa209Page/cmd-login=2fa960a1990a231b18bfe6368da9c911/valid.php?src=DluZDluZHNmNDBlb2RzaDluZHNmNDDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbHNmNDBlb2RzaTRDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbpZWprMzBka2prZWtjamtkIGNuZmk0bmZpbZWppZXdpb2U5NDluZHNmNDBlb2RzaTRpZWprMzBka2prZWtjamtkIGNuZmk0bmZpb25ja29uc2NrIGtjIGtqIHZqayBj?email=,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,videoslol.webcindario.com,app/facebook.com/?lang=de&key=Ils28vEXIlC2dtJ,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,mail.poeliersbedrijfhazenbroek.nl,~u43730p39181/pki-validation,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,bancosantander-apps.com,grup/home/particulares.php,1,0,0,1,0,0,0,0,1,1,1,1,1,1
http,giaanhvu.com.vn,wp-content/languages/plugins/Cladoselachidae,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,www.dfshkqbzt.holopokor.com,admine/voscomptes/banqueposataleservice/postale.activation/,1,0,0,0,0,0,0,0,1,1,1,1,1,1
http,projonmowave.com,wp-admin/includes/HJK/VN/WellsFargo/WellsFargo/wells/,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,summa.cash.,,0,0,0,0,0,0,0,0,1,1,0,1,0,1
http,isabellacano.com,files/Alibaba.com/images/login.htm,1,0,0,0,0,0,0,0,1,1,1,1,1,1
http,bicicentroslezama.com,EJERCICIO/2050X/myaccount_done.htm,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,support-appleld.com.secureupdate.duilawyeryork.com,ap/b7830d7be240727/?cmd=_update&dispatch=b7830d7be2407270a&locale=_,1,0,0,1,1,0,0,0,1,0,0,0,1,1
http,jp.win-install.info,microsoft-excel,0,0,0,1,0,0,0,0,1,0,0,0,0,1
http,beta.kenaidanceta.com,postamok/d39a2/source/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,www40.presentes-promocoes-premier.com,prod0fe1e8e0c3338d8757ace102596adfcelnk/smart-tv-4k-led-55-samsung-un55ru7100gxzd-wi-fi-bluetooth-3-hdmi-2-usb/p/1934272/et/tv4k?fbclid=IwAR3h8slQ97wVoor4y1s06osRC8gd9DoatOhBU8xyZl_yMcbFE0J946FEobQ,1,0,0,1,0,0,0,0,1,1,1,1,1,1
http,mace-paris.com,sites/default/files/css/components/servlet/session/,1,0,0,1,0,0,0,0,1,0,0,0,0,1
http,matbetgirisimizgir.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,citrulline.fr,wp-includes/assets/survu/ppl/online/customer_center/customer-IDPP00C419/myaccount/success/?cmd=_session=EG&amp;d9d591378c2c9cd1dc760fc90c63c1ee&amp;dispatch=034e0a7283a64f5c79d6f83c51ec5267db9ca31b,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,lamvb.czweb.org,ar.htm,0,0,0,0,0,0,0,0,1,0,0,0,1,1
http,www.whatsapgrup.0n.4pu.com,,0,0,0,0,1,0,0,0,1,1,0,0,0,1
http,thapthan.ac.th,information/confirmation/110dpbox/page/486743eb73799618ccfe5f14ca95b9a8,1,0,0,0,0,0,0,0,1,1,0,1,0,1
https,citrulline.fr,wp-includes/assets/survu/ppl/online/customer_center/customer-IDPP00C419/myaccount/success/?cmd=_session=EG&amp;,1,0,0,0,0,0,0,0,1,1,0,0,0,1
https,support-appleld.com.secureupdate.duilawyeryork.com,ap/5ca4504826fba6d/?cmd=_update&dispatch=5ca4504826fba6dcd&locale=_US,1,0,0,1,1,0,0,0,1,0,0,0,1,1
http,uisolutions.co.in,bxb/login.php?domain=http,1,1,0,0,0,0,0,1,1,1,0,0,0,1
http,www.amberexpeditions.com,images/,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,giaanhvu.com.vn,wp-content/languages/plugins/Cladoselachidae/,1,0,0,0,0,0,0,0,1,1,0,1,0,1
http,24d65ec4693040079.temporary.link,E0G6R5F46E9R8F4FRVET/TRACKING-NUMBER/6EZF8E4GERF6ER65ER65/id.html,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,staffandfaculty.my-free.website,,0,0,0,1,0,0,0,0,1,1,0,1,0,1
https,www.evernote.com,shard/s321/client/snv?noteGuid=777735b6-7206-0be1-628f-b095ff26a485&amp;noteKey=803670c5e267fe76b14b5c7466cb9dd8&amp;sn=https%3A%2F%2Fwww.evernote.com%2Fshard%2Fs321%2Fsh%2F777735b6-7206-0be1-628f-b095ff26a485%2F803670c5e267fe76b14b5c7466cb9dd8&amp;title=you%2Bhave%2Ba%2Bfax%2521%2Bcopy%2Bcopy,1,0,0,0,0,0,0,1,1,0,0,0,0,1
https,bancol0mbiasa.webcindario.com,VALIDATEPASSWORDscisCjbTnfpNmVKQgeSUxnzRLmBdbq2BSLvH8jz8T1eNjJrxD2uact4fC1fGWN1VgTRClno-back-button.html,1,0,0,0,0,0,0,0,1,0,0,0,0,1
http,teamwlg.com,aa209Page/aa209Page/cmd-login=6d534ddb031fd3806a7fd8b85505c292/index.php,1,0,0,0,0,0,0,0,1,1,0,0,0,1
http,unam.myfreesites.net,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https,outlook-0ffice365-0nline.nw.r.appspot.com,c:/users/user/downloads,1,0,0,1,1,0,1,0,1,1,1,1,0,1
http,www.i-m.mx,omokaroshaw/Update/,0,0,0,1,0,0,0,0,1,1,0,0,0,1
http,celtabet88.blogspot.com,,0,0,0,0,0,0,1,0,1,1,1,1,0,1
http,coolraccoon.com,wp-content/uploads/2018/12/vauxhall/vauxhall-zafira-1.6-design-5d-113-bhp-part-leather-privacy-glass-2-previous-keeper/54324543212,1,0,0,0,0,0,0,0,1,0,0,0,0,1
